ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,trans_id,query,qclass,qclass_name,qtype,qtype_name,rcode,rcode_name,AA,TC,RD,RA,Z,rejected,anomaly,anomaly_score
1445354051.2548,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43922,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354042.685799,CN2EBz29p4pFiBi2M9,192.168.89.2,36927,8.8.8.8,53,udp,6517,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445354053.256365,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43923,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354055.257596,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43924,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354057.259494,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43925,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354059.260756,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43926,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354061.261678,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43927,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354052.68353,CgKiBQ1szdh4fVqa1j,192.168.89.2,36213,8.8.8.8,53,udp,64614,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445354063.262921,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43928,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354065.263916,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43929,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354067.265082,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43930,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354069.333986,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43931,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354071.3351,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43932,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354062.681632,CAV5Da3STBNNKLxKa9,192.168.89.2,12562,8.8.8.8,53,udp,2380,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445354073.336179,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43933,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354075.337259,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43934,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354077.338313,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43935,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354079.339407,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43936,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354081.340572,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43937,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354072.679761,C7lZAm4TiK0IYeX9td,192.168.89.2,52365,8.8.8.8,53,udp,22178,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445354083.341563,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43938,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354085.342668,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43939,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354087.343756,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43940,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354089.395792,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43941,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354091.396899,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43942,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354082.677909,CF1cTi1CAP38Cm4Cxl,192.168.89.2,46392,8.8.8.8,53,udp,11548,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445354093.397975,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43943,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354095.399031,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43944,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354097.400129,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43945,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354099.401191,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43946,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354101.402553,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43947,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354092.67602,CuaBfw2kcoHkF48J3i,192.168.89.2,10068,8.8.8.8,53,udp,52435,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445354103.403464,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43948,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354105.404613,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43949,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354107.405508,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43950,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354109.45799,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43951,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354111.458688,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43952,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354102.674152,C5pJ0x4uVRb1CbVp5c,192.168.89.2,3661,8.8.8.8,53,udp,37720,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445354113.459911,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43953,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354115.460836,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43954,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354117.462085,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43955,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354119.462994,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43956,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354121.464266,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43957,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354112.672276,CNWC0z4ngMDnWSnaP3,192.168.89.2,60123,8.8.8.8,53,udp,48904,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445354123.465263,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43958,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354125.466391,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43959,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354127.467315,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43960,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354129.538399,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43961,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354131.539478,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43962,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354122.67039,CODHcYrGdr8qzSM7g,192.168.89.2,42400,8.8.8.8,53,udp,19800,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445354133.540536,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43963,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354135.541636,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43964,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354137.542694,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43965,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354139.543786,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43966,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354141.544891,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43967,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354132.668514,C4TPdO1C9aXzmZWBOi,192.168.89.2,4893,8.8.8.8,53,udp,50998,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445354143.546059,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43968,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354145.547015,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43969,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354147.548103,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43970,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354149.599202,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43971,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354151.60028,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43972,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354142.666642,CS2MwZ4EM9wGR8Kf7,192.168.89.2,28807,8.8.8.8,53,udp,6386,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445354153.601344,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43973,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354155.602602,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43974,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354157.603503,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43975,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354159.604763,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43976,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354161.605688,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43977,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354152.664777,CAlRLww9TctOjFt3h,192.168.89.2,37846,8.8.8.8,53,udp,59156,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445354163.607033,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43978,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354165.60782,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43979,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354167.609109,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43980,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354148.61469,CGKuHA1pdzt1Keh4M2,192.168.89.2,2056,8.8.8.8,53,udp,2,ntp1.dlink.com,1,C_INTERNET,1,A,,,False,False,True,False,0,False,True,0.17029339216167982
1445354158.613412,CGKuHA1pdzt1Keh4M2,192.168.89.2,2056,8.8.8.8,53,udp,4,ntp1.dlink.com,1,C_INTERNET,1,A,,,False,False,True,False,0,False,True,0.17029339216167982
1445354153.614353,CGKuHA1pdzt1Keh4M2,192.168.89.2,2056,8.8.8.8,53,udp,3,ntp1.dlink.com,1,C_INTERNET,1,A,,,False,False,True,False,0,False,True,0.17029339216167982
1445354169.66101,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43981,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354171.662431,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43982,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354162.662895,CGdowo28rc0wTWlKul,192.168.89.2,47706,8.8.8.8,53,udp,44839,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445354173.663155,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43983,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354175.664388,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43984,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354177.665311,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43985,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354179.666576,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43986,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354181.667477,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43987,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354172.661019,CZZS7v1xux4R65u9Ik,192.168.89.2,52291,8.8.8.8,53,udp,49082,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445354183.668543,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43988,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354185.669725,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43989,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354187.670725,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43990,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354189.741782,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43991,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354191.742849,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43992,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354182.65913,CGzRML1ls0QZ4koXQd,192.168.89.2,2722,8.8.8.8,53,udp,25562,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445354193.743943,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43993,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354195.745006,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43994,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354197.746098,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43995,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354199.747202,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43996,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354201.748279,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43997,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354192.657293,CruEXW3rSwG9vlacN2,192.168.89.2,64586,8.8.8.8,53,udp,43225,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445354203.749325,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43998,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354205.750512,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,43999,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354207.751511,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,44000,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354209.802769,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,44001,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354211.803655,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,44002,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354202.655358,C6ClBL3CyZ07WVeLQe,192.168.89.2,30371,8.8.8.8,53,udp,26269,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445354213.804912,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,44003,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354215.805813,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,44004,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354217.807073,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,44005,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354219.807995,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,44006,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354221.809246,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,44007,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354212.653476,Cmojgd4i5ZpF9Kz7jc,192.168.89.2,22796,8.8.8.8,53,udp,25249,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445354223.810132,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,44008,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354225.811415,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,44009,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354227.812319,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,44010,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354229.864551,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,44011,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354231.865463,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,44012,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354222.651607,CdM4JV32EUR5kahxf3,192.168.89.2,63284,8.8.8.8,53,udp,5244,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445354233.866834,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,44013,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354235.867618,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,44014,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354237.868717,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,44015,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354239.869785,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,44016,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354241.870845,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,44017,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354232.649742,CZaNpTk3QDLhW5RFh,192.168.89.2,33632,8.8.8.8,53,udp,25661,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445354243.872038,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,44018,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445354245.873039,CKzsob4voTjPleq1ej,192.168.88.61,949,192.168.88.1,53,udp,44019,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
